id,string
3017,ɐɾe ebɐ t̪o bɐn d̪ɪle pʰɔɾlo ɛ͡ɪ̯le nɐ।
3018,"nɐ <> ɐ͡ɪ̯ccʰɐ, t̪ɔɾe sɐlɐm d̪ɪcʰe ʃeʃ।"
3019,ɟɐl d̪ɛhɐ ɟɐe̯ het̪eɾe t̪ulɐ d̪ɛe̯।
3020,t̪u͡ɪ̯ ɐbɐɾ muhɪ muhɪ t̪ɔɾko ɔɾɪʃ keno?।
3021,"bɪʃ mɔneɾ upɔɾe, bɪʃ mɔneɾ upɔɾe utʰe।"
3022,ɐne ɟɐ͡ɪ̯ʲe t̪o d̪ɛʲe ɟe o͡ɪ̯ ɔbost̪ʰɐ।
3023,mokleʃo nekʰmond̪eɾ kɐ͡u̯ke cɪnt̪o nɐ।
3024,nɐkɪ bɐ͡ɪ̯ɾe͡ɪ̯ bo͡ɪ̯ʃɐ ɾo͡ɪ̯cʰe gɔɾomeɾ nɪgɐ?।
3025,ɪʲet̪e e͡ɪ̯ telɪbɪʃoneɾ kʰɔboɾe͡ɪ̯ ko͡ɪ̯t̪ɐcʰe।
3026,bɐʲe d̪ɐɽɪ-mucʰ kʰɐ͡ɪ̯ttɐ lɐ͡ɪ̯cʰe d̪ehɪ।
3027,e͡ɪ̯ d̪eʃtɐ kemun ɐcʰɪn e͡ɪ̯no ʃod̪ɪ͡ɐ̯ɾɔb।
3028,he͡ɪ̯ bʱuleɾ kʰeʃɐɾɔt̪o ɛt̪o d̪ɪne d̪ɪt̪ɐcʰe।
3029,ʃɐɾɐd̪ɪn ɾɐ͡ɪ̯t̪o cobbɪʃ gʱɔntɐe̯ ɛkbɐɾ।
3030,mɐɟʱe t̪o o͡ɪ̯cʰelo d̪u͡ɪ̯ʃo tɐkɐ o͡ɪ̯cʰelo।
3031,"mu͡ɪ̯ nɐ d̪ekcʰoŋ, betɪ kʰɐlɪ d̪u͡ɪ̯tt̪ɐ।"
3032,ɔɾ mɐe̯ ko͡ɪ̯nɟe bɪʲɐ koɾcʰe kɪbɐ ko͡ɪ̯ɾɐ?।
3033,pɐt ɟe buncʰe t̪ɐɾɪ kɔpɐl bɐlo e͡ɪ̯cʰe।
3034,nɔe̯ e͡ɪ̯ <>  ɪcɐ mɐcʰeɾ mɔt̪o lɐpʰ pɐɾe?।
3035,"u͡ɪ̯ɟe, ɪʲeɾ mɐk tɐ͡ɪ̯mɐɾe nɪʲɐ ɐ͡ɪ̯cʰe।"
3036,ɪʲet̪e e͡ɪ̯ telɪbɪʃoneɾ kʰɔboɾe͡ɪ̯ ko͡ɪ̯t̪ɐcʰe।
3037,ɐmɾɐ puɽbɐɾ gecʰɪlɐm t̪o ɐmɾɐ ɟɐnɪ।
3038,t̪ɐ kɔccʰelo d̪ɐkt̪ɐɾ d̪ɛhɐt̪ɪ ɐʃpʰo।
3039,e͡ɪ̯ bɐɽeɾ ɟonne ɔʃohɐe̯ honu hɔe̯ bɐbɐ।
3040,ɐmɪ kɪ ʃoʃuɾ bɐɽɪ pɐ̃cd̪ɪn t̪ʰɐkmu?।
3041,"hɛ, ɐmɐke eɾokom d̪ʱɐkke kɔt̪ʰɐ bollo।"
3042,e͡ɪ̯ɟe mɪɾɟɐpuɾe t̪ʰɪkɐ ɛk lok ɐ͡ɪ̯cʰe।
3043,kɪnt̪u o͡ɪ̯dɐ t̪o ɐɾ ʃot̪t̪ɐ pɐ͡ɪ̯ nɐ͡ɪ̯।
3044,ɐmɐɾ bɔɽo bɐ͡ɪ̯ ɔhon ɐɾ cʰudu ʃɐɟɪʃ nɐ।
3045,e͡ɪ̯ bɐt̪ɐʃtɪ ɟod̪ɪ ɾumeɾ bʱɪt̪ɔɾe t̪ʰɐkt̪o।
3046,t̪u͡ɪ̯ hɐnɪpʰeɾ kɐcʰe bɪst̪eɾɪt̪o ʃunɪʃ।
3047,t̪ɐ͡ɪ̯le mɐɟeɾ ɾɔmoɟɐno ʃukɾobɐɾ ɐ͡ɪ̯ʃe।
3048,mok ɟe ko͡ɪ̯cʰom moɾ bʱok nɐgcʰe mok <>।
3049,kɐɾon ɐmɪ hoccʰe ɛkɟon sɪ͡e̯ʃke pʰɛn।
3050,ʃɪ͡e̯ʃke ʃɐpoɾt koɾɪ cʰotbelɐ t̪ʰeke͡ɪ̯।
3051,ɐɾ e͡ɪ̯hene ɟod̪ɪ kono bʱɐlo ʃuɟog hot̪o।
3052,"e͡ɪ̯nd̪ɪʲɐ <> ɛktɐ cʰobɪ t̪ulon, t̪u͡ɪ̯lcɪ।"
3053,ʃɔmoʃʃɐ nɐ ɐmɐɾ nete ʃɔmoʃʃɐ ɾe mɐ!।
3054,"t̪umɪ ɪdɐ o mɐʃɪ, d̪ɔpʰɐd̪ɐɾge d̪ehɪcʰo?।"
3055,ɐmɐge bʱɪteʲo।d̪ɔpʰɐd̪ɐɾge bʱɪte ɐcʰe nɐ?।
3056,<> t̪omɐɾ kɪʃeɾ e͡ɪ̯ tʰɛkɐ t̪omɐɾ <>।
3057,"mɐne kʰɐbɐɾeɾ ɔnek ʃɔmoʃʃɐ, buɟɟɔcʰo?"
3058,ɛkʰono ʃoɾɪɾe ɔnek ʃɔkt̪ɪ ɐcʰe hee̯ kɔe̯।
3059,moɾ ʃɐt̪e e͡ɪ̯ ɟe kɐɟɪʲɐ e͡ɪ̯kʰɐn nɪʲɐ।
3060,ɐɾ ‍pʰɪɾuɟ ho͡ɪ̯ce uʲɛɾ bɐpeɾ mɔt̪on।
3061,"u͡ɪ̯ɟe, ɪʲeɾ mɐk tɐ͡ɪ̯mɐɾe nɪʲɐ ɐ͡ɪ̯cʰe।"
3062,"kɐʲd̪ɐ o͡ɪ̯ɾe nɪ 
ɟetuk nɪt̪ɐ͡ɪ̯ necʰe।"
3063,oɾ bʱɐ͡ɪ̯ʲeɾo t̪o bɪkɛt̪o gelɐm ɐmɾɐ।
3064,kono ʃumɐ moneɾ bʱɪt̪ɔɾ bʱɐlo lɐge nɐ।
3065,pɔɾeɾ kɐcʰe ʃunlɪ ɐbɐɾ mon kʰɐɾɐp hɔe̯।
3066,ud̪ʱɐɾondɐ kʰubɪ bɪʃɾɪ o bɐɟe ud̪ʱɐɾon।
3067,"kʰɐ͡ɪ̯cʰe, kʰɐ͡ɪ̯ʲe ko͡ɪ̯cʰe ɐmɪ ɐɾ kʰɐbo nɐ।"
3068,"mɛkkɔlɐm cʰɪlo, ɐʃɪʃ neheɾɐ cʰɪlo।"
3069,"he͡ɪ̯ <> ɟɛmon, ɾeɟɟɐk gutu ɐcʰe nɐ?।"
3070,ɟɔhon kʰɐ͡ɪ̯t̪e bo͡ɪ̯be t̪ɔhon kɐɾent ɟɐ͡ɪ̯bo।
3071,ɐbɐɾ d̪u͡ɪ̯ belɐ kʰɐbɐɾo d̪ɛn nɐgbo।
3072,mɐne e͡ɪ̯ e͡ɪ̯dɐ <> bɐ͡o̯ mɐ cʰɐ͡ɪ̯ɽɐ ɟɐe̯।
3073,kɔccʰɪ kɪ kɔt̪ʰɐ bʱɐlo buɟʱɐ ɟɐsʃe nɐ।
3074,he͡ɪ̯ t̪u͡ɪ̯ ɟɐncʰo hed̪ɪn hee̯ kɪ < koɾcʰe?।
3075,ɐɾ lɪ ɐmɐd̪eɾ lɔt ɔpʰ ʃɐnt̪o heɾ ɪʲɐ।
3076,"<> pʰuʲɐ e͡ɪ̯ pʰuɾɐdɐ bɐ͡ɪ̯ŋgɐlbo, nɐ?।"
3077,e͡ɪ̯ bɐ͡ɪ̯d̪d̪ɐ ʃɛʃ bɐnɐno nɐ pɾot̪om?
3078,"o͡ɪ̯kʰɐne ɟɐ͡o̯, e͡ɪ̯ ɟɪnɪʃtɐ nɪʲɐ ɐ͡ɪ̯ʃo।"
3079,"ɐpel-tɐpel, mɐltɐ-tɐltɐ kɪncʰɪlo?।"
3080,e͡ɪ̯bɐɾ d̪ɐm beʃɪ ɟonne e͡ɪ̯ ʃɔmoʃʃɐtɐ।
3081,e͡ɪ̯ bɐt̪ɐʃtɐ ɐtɐ͡ɪ̯ʃe ʃohɟo hɔɾot̪ɐɾe nɐ।
3082,ɐmɪ ɟɪbone edɐ t̪ɔɾɐɾ lɔge ʃoɾɪʃɐɾ t̪el।
3083,d̪ehɐɾ ʃuɟog ɐcʰe kʰɐ͡o̯ʷɐɾ ʃuɟog nɐ͡ɪ̯।
3084,"tʰɪkɐcʰe, t̪ɐ͡ɪ̯le ɐɾ d̪ɪʲɐɾ d̪ɔɾkɐɾ ne͡ɪ̯।"
3085,t̪od̪eɾke ɛt̪od̪ɪn ʃɔmmɐn d̪ɪʲe ɐ͡ɪ̯ʃlem।
3086,"bɐlɐ bɐt̪ɐʃ <> bɔʲonɐ, ɔhon ke͡u̯ɪ bonɐ।"
3087,ʃe͡ɪ̯ne ɟɐ͡ɪ̯ʲɐ ɟɐ͡ɪ̯ʲɐ bo͡ɪ̯ʃɐ bo͡ɪ̯ʃɐ ɾo͡ɪ̯cʰe।
3088,"ɟod̪ɪ ɟɐe̯ <> pʰul poʃɐke, eɾ <> ko͡ɪ̯bo।"
3089,ehon kɪ elɐe̯ koɾbu nɐ d̪eɾɪ ɐcʰe ɐɾɔ͡o̯?
3090,ʃomɪɾ sɛɾ-eɾ ʃɐt̪ʰe bɐ͡ɪ̯d̪ʱe gecʰe t̪o।
3091,"heɾɐɾ kɔt̪ɐ e͡ɪ̯cʰe, ɐmɪ ko͡ɪ̯ʲɐ lɐbʱ ɐcʰe?।"
3092,t̪u͡ɪ̯ ʃɔhoɾo gɪʲɐ d̪ehcʰo nɐ ke͡u̯ ɐʲe nɪ?।
3093,ne ɐɾ o͡ɪ̯ o͡ɪ̯tuk pɐɾbɪnɪ d̪ɔkʰle ɟet̪e?।
3094,e͡ɪ̯dɐ cʰɐɽɐ ɔne cʰɪlo͡ɪ̯ nɐ mone ɔe̯ nɐ?।
3095,t̪ɐt̪e e͡ɪ̯ɾɔkom ɔnek upkɐɾ koɾcʰe e͡ɪ̯ɾɔkom।
3096,<> o͡ɪ̯nnɐ ɐbɐɾ kʰu͡ɪ̯lɐ d̪ɛn lɐgbo।
3097,kuɽɪ hɐɟɐɾ tɐhɐ pɐtʰɐt̪e pɐɾe bɐɽɪ।
3098,kon ɟɐʲgɐ t̪ʰɪkɐ ɐncʰe e͡ɪ̯dɐ ɐgeɾ bɔ͡u̯?
3099,põcɐʃɪ ɐɟɐɾ tɛhɐ bẽɪcɐ hɐ͡ɪ̯ɾɐ।
3100,"kɐɾentɪ t̪o nɐ͡ɪ̯gɐ, gumɐʲɐm kɛmne?।"
3101,mone koɾo ɐmɪ ɟod̪ɪ ɐge ɐge bɐɽɪ ɟɐ͡ɪ̯।
3102,"ɟɐnɪ ɐmɪ, ɐmɪ ɐbɐd̪ koɾecʰɪ t̪o ɐmɾɐ।"
3103,"ɐʃole tɾopʰɪtɐ͡ɪ̯ bɔɽo kɔt̪ʰɐ nɔe̯, buccʰɪʃ?।"
3104,"e͡ɪ̯ ɟɛmon, e bɪ dɪ bʱɪlɪʲɐɾsɔɾe d̪ɛkʰo।"
3105,"ʃoʃuɾ bɐɾɪt̪o ɟɐ͡ɪ̯le ɟɐ͡u̯k, ʃɔmoʃʃɐ kɪ?।"
3106,"hɔe̯, ɟɐ hɔe̯ <> o͡ɪ̯ d̪ɪʲe ɐst̪e ɐst̪e।"
3107,ɐbɐɾ d̪u͡ɪ̯ belɐ kʰɐbɐɾo d̪ɛn nɐgbo।
3108,ɐmɪ e͡ɪ̯kʰɐne ɛktɐ ʃɔmoʃʃɐ ɐcʰe buɟcʰo?।
3109,ed̪ɪke pɔɾe gɐʲkoʷɐd̪e bʱɐlo kʰelt̪ɐcʰe।
3110,kon ɟɐʲgɐ t̪ʰɪkɐ ɐncʰe e͡ɪ̯dɐ ɐgeɾ bɔ͡u̯?
3111,ɐmɾɐ puɽbɐɾ gecʰɪlɐm t̪o ɐmɾɐ ɟɐnɪ।
3112,"e͡ɪ̯, ɐmɪ ɛktɐ sɪŋgel cʰobɪ udɐ͡ɪ̯bɐm।"
3113,ɔ͡ɪ̯t̪o e͡ɪ̯de hoccʰe egɾɪkɐlcɐɾ bʱɪʃɐ।
3114,"he͡ɪ̯ <> ɟɛmon, ɾeɟɟɐk gutu ɐcʰe nɐ?।"
3115,kɪ d̪ɪʲɐ gecʰe ʃonɐ kɔt̪otuk d̪ʱo͡ɪ̯ɾɐ nu।
3116,ʃɔɾkɐɾe d̪ɔɾle bɛdɐ kundɐ nɐ pʰɐɾe?।
3117,ʃɔkɐlet̪e͡o̯ pʰɐɾste  d̪upʰuɾ poɾɟont̪o।
3118,gʱɔɾd̪oɾ pʰoɾɪʃkɐɾ kɔɾɐ t̪o ɔhon ʃeʃ e͡ɪ̯।
3119,"ɟɐnɪ ɐmɪ, ɐmɪ ɐbɐd̪ koɾecʰɪ t̪o ɐmɾɐ।"
3120,"bɔʲoʃ t̪ʰɐɾtɪ ɪʲɛ, tuʲentɪ ʃɪkʃo।"
3121,ʃɐɾɐd̪ɪn ɾɐ͡ɪ̯t̪o cobbɪʃ gʱɔntɐe̯ ɛkbɐɾ।
3122,d̪ud̪ʱeɾt̪ɐ t̪ʰu͡ɪ̯ʲe d̪ɪlɪ nɔʃto ho͡ɪ̯ʲe ɟɐe̯।
3123,ɾɐnnɐ-bɐnnɐ ɛkʃɐt̪ʰ emnɪ gʱɔɾ ɐld̪ɐ।
3124,"ɪpʰot̪ɐɾ pɐɾtɪ nɐ͡ɪ̯, kʰɐlɪ ɪd̪ mobɐɾok।"
3125,ɪd̪ mobɐɾok ko͡ɪ̯t̪e t̪o ɐɾ xɔɾoc lɐge nɐ।
3126,ɐmɾɐ t̪o e͡ɪ̯ ɟe peʃent eɾ kɐɟ koɾɪ।
3127,d̪u͡ɪ̯ʃo pʰucɐʃɪ mɐne t̪ɐl kʰɐ͡ɐ̯ pʰoɽɪcʰɪlo।
3128,ɔɾ mɐe̯ ko͡ɪ̯nɟe bɪʲɐ koɾcʰe kɪbɐ ko͡ɪ̯ɾɐ?।
3129,"pʰɔɾe ɐmɪ ko͡ɪ̯cʰɪ, ɐccʰɐ tɪkɐcʰe sɛɾ।"
3130,"ɟɛtok cɪnt̪o, t̪ok cɪnt̪o, <> buɟ।"
3131,ebɐɾo bole t̪ɪn t̪ɐɾɪkʰ poɾɟont̪o ɐ͡ɪ̯bo।
3132,muho ɐt̪o d̪ɪʲɐ ɾɐkcʰe keɾe ʃumɐ͡ɪ̯ʲɐe̯?।
3133,klɪnɪkɪ ɟɐ͡ɪ̯ʲe ʃe͡ɪ̯ ʃɔb bɐ͡ɪ̯ɾ koɾɪcʰɪ।
3134,nɐkɪ bɐ͡ɪ̯ɾe͡ɪ̯ bo͡ɪ̯ʃɐ ɾo͡ɪ̯cʰe gɔɾomeɾ nɪgɐ?।
3135,ɐbɐɾ gɐneɾ lɐ͡ɪ̯ggɐ u͡ɪ̯ttɐ pʰɔɾot̪ɐɾe?।
3136,o͡ɪ̯ o͡ɪ̯ d̪ɔpʰɐd̪ɐɾge bʱɪtee̯ o oɾɔkom o͡ɪ̯cʰe।
3137,o͡ɪ̯ kɔmpʰɐnɪt̪t̪e ottɐ ɔpʰɪʃ nebe t̪ɐ।
3138,ɐʃole e͡ɪ̯m mɐʲɐɾs t̪o pʰɔɾme ɐcʰe t̪o।
3139,<> o͡ɪ̯nnɐ ɐbɐɾ kʰu͡ɪ̯lɐ d̪ɛn lɐgbo।
3140,pe͡ɪ̯ɟ ɪ͡u̯tɪ͡u̯b ho kʰulle͡o̯ kʰult̪ɐm ɔ͡ɪ̯le।
3141,pɾektɪʃ mɛco ho͡ɪ̯lo od̪eɾ  d̪u͡ɪ̯tɐ।
3142,"ɟed̪ɪn, <> ɟɐ͡ɪ̯, kɔmplɪt ko͡ɪ̯ɾɐ bɐd̪e।"
3143,he͡ɪ̯ bʱuleɾ kʰeʃɐɾɔt̪o ɛt̪o d̪ɪne d̪ɪt̪ɐcʰe।
3144,dɐ͡ɪ̯bʱɪŋ lɐ͡ɪ̯cʰencʰo bɐɾo ɐɟɐɾ tɛʲɐ।
3145,d̪ɪcʰe keɾ kʰelɐkʰulɐ d̪eʲɐ bʱo͡ɪ̯ɾɐ t̪ʰo͡ɪ̯cʰe।
3146,e ɐd̪ʱɐ gʱɔntɐ ɟud̪ɪ ebɐ ko͡ɪ̯ɾɐ kʰɐ hɐe̯।
3147,ɐmɪ ɛktɐ kɔt̪ʰɐ bolɪ cɔnd̪on ebɐɾ t̪oɾe?।
3148,blɔk kɐnt̪ɐ koɾɪcʰe ʃetɐ ɐmɪ mɐnlɐ।
3149,ɐmɪ kɪ ʃoʃuɾ bɐɽɪ pɐ̃cd̪ɪn t̪ʰɐkmu?।
3150,nɔe̯ e͡ɪ̯ <>  ɪcɐ mɐcʰeɾ mɔt̪o lɐpʰ pɐɾe?।
3151,mɐʃɪ t̪umɪ e͡ɪ̯ pʰɪlɪ kʰɐbɐɾo kʰɐʲe nɐ।
3152,põcɐʃɪ ɐɟɐɾ tɛhɐ bẽɪcɐ hɐ͡ɪ̯ɾɐ।
3153,t̪ɐ͡ɪ̯le ɐɾo ʃund̪ɔɾ ho͡ɪ̯ɾɐ bɐʃlo ɛ͡ɪ̯le।
3154,tɐ͡ɪ̯lʃ lɐgɐ͡ɪ̯le t̪o ɐɾo tehɐɾ d̪ɔɾhɐɾ।
3155,"heɾɐ ɔmun, ""hu, hu, dɐhɐ͡ɪ̯t̪o ɐ͡ɪ̯cʰe।""।"
3156,d̪e͡ɪ̯kkɐ ɐ͡ɪ̯le͡ɪ̯ <> ɐɾ pʰɐ͡o̯ʷɐ ɟɐe̯ nɐ।
3157,he͡ɪ̯d̪ɪk d̪ɪʲɐ ɐcʰe ʃuhɐn pɐkund̪ɪʲɐ।
3158, ɐdɐ͡ɪ̯ʃ ɐmɐɾ mone kɔe̯ nɐ koɾle͡ɪ̯ bɐlɐ।
3159,"<> mubɐ͡ɪ̯l d̪e, cʰɐɾɟo d̪ɪʲɐ͡ɪ̯ggɐ,ɟɐ।"
3160,ɪllɐ ɪllɐɾ bo͡ɪ̯ngɔɾe ʃɔbɐ͡ɪ̯ɾe pʰɐɾcʰe।
3161,pɐt ɟe buncʰe t̪ɐɾɪ kɔpɐl bɐlo e͡ɪ̯cʰe।
3162,ɐmɪ e͡ɪ̯kʰɐne ɛktɐ ʃɔmoʃʃɐ ɐcʰe buɟcʰo?।
3163,e͡ɪ̯dɐ cʰɐɽɐ ɔne cʰɪlo͡ɪ̯ nɐ mone ɔe̯ nɐ?।
3164,"ebɐɾ lɐ͡u̯ pʰɪɾ 

d̪ɛkʰo t̪o kɔʲtɐ bɐɟe?।"
3165,kɪ d̪ɪʲɐ gecʰe ʃonɐ kɔt̪otuk d̪ʱo͡ɪ̯ɾɐ nu।
3166,o͡ɪ̯ ɐt̪oʷɐɾeɾ ʃɐt̪e uʲɛɾ mɪle nɐ͡ɪ̯।
3167,pɔɾe ɐbɐɾ pʰɐ͡ɪ̯l <> d̪ɪʲɐ lɐʃ nɐmcʰolo।
3168,e͡ɪ̯dɐt̪o ɐmɪ ɟɐnɪ nɐ kedɐ kedɐ ɟɐe̯।
3169,nɐm ɟud̪ɪ ɐbɐɾ not̪un koɾɪ koʷɐ lɐge?।
3170,"bɪʃ mɔneɾ upɔɾe, bɪʃ mɔneɾ upɔɾe utʰe।"
3171,"ummo, mɐne dɐʲbetɪʃ holɪ eʃɔb bɐɽe।"
3172,ɐɾe pɐ͡o̯tɐnɐt̪ ɟe gɛnɟɐmtɐ ho͡ɪ̯lo?।
3173,"ɛmon ɐcʰe d̪ɛkʰo, mɐ bɐbɐɾ kɐɾoɾ ne͡ɪ̯।"
3174,bɐŋlɐd̪eʃeɾ ʃɔb ɟɐʲgɐɾɪ e͡ɪ̯ ɔbost̪ɐ।
3175,o͡ɪ̯ hɐɾɐd̪ɪnɪ dɐkɐ͡ɪ̯ʲɐ pɔcɐɾ koɾe nɐ?।
3176,"<> pʰon d̪ɪle, hɛ̃ t̪umɪ cɔle ɐʃo।"
3177,ɟe ɐʃɪ ɐɟɐɾ tɛhɐɾ upɔɾe bẽccʰe।
3178,pʰesbukɔt̪o bole d̪ɪʃe bole kɐ͡ɪ̯lkɐ bole।
3179,ʃekend ɪʲɐɾ tes pʰoɾɪkkʰɐ d̪ɪt̪ɐcʰɪ।
3180,"kuɾɐne ɟe͡ɪ̯tɐ lehɐ ɐcʰe, ɪdɐ͡o̯ɪ ʃɔb।"
3181,kɐllɐ t̪o ɟɪt̪ɐ mɛc he͡ɪ̯dɐ ɐcʰɪn।
3182,o͡ɪ̯ ɔɾ cɐkɾɪ mɐ͡ɪ̯nʃe ɟe koɾe <> nɐ।
3183,e͡ɪ̯ne ɪ mɔnoɟɪg t̪ulcʰe nɐkɪ bɐ͡ɪ̯d̪d̪ɐ?।
3184,o͡ɪ̯dɐ motɐmutɪ bonk ko͡ɪ̯ɾɐ hɐlɐ͡ɪ̯cʰe।
3185,eɾpʰɔɾe unɐɾ ɔccʰe pɐ͡ɪ̯lsɪɾ ʃɔmoʃʃɐ।
3186,ʃɔbɐ͡ɪ̯ kontɾɪbɪ͡u̯t koɾe d̪ɔleɾ mod̪d̪ʱe।
3187,ebɐɾ ɔboʃʃo kɪcʰu gunɟɔn cʰɔɽɐ͡ɪ̯cʰɪlo।
3188,ɟe͡ɪ̯ʃoʷɐl lɪtɔl kʰelt̪ɐcʰe mɛcgulɐ।
3189,mɐŋʃo kʰɐ͡o̯ʷɐ o tʰɪko nɐ o bɐlo nɐh।
3190,emnɪ kɔlo ɟe ɛkʃo tɐkɐɾ mɐcʰ ɐncʰɪ।
3191,"ɐɾ o͡ɪ̯ ɟe kɔe̯ ɟe, ""mɪlɪ betɪ ʃono।""।"
3192,"o, t̪oɾ bɔʲoʃ kɔt̪o co͡ɪ̯lbɐɾ nɐgce elɐ?।"
3193,kɪcʰukkʰɔn e͡ɪ̯bʱɐbe d̪ʱoɾɪ d̪ʱoɾɪ ɾɐkʰcʰɪlo।
3194,"kɔe̯ ɟe, ɐmɐɾ o bʱeɟɐleɾ d̪ɔɾkɐɾ nɐ͡ɪ̯।"
3195,o͡ɪ̯ ɔɾ cɐkɾɪ mɐ͡ɪ̯nʃe ɟe koɾe <> nɐ।
3196,"bɔɽodɐ t̪o ɪ nɐ͡ɪ̯ meʲe, cʰele nɐ͡ɪ̯ t̪o।"
3197,bollɐ bʱɐlo <> eleŋgɐ ɐ͡ɪ̯cʰe nɐhɪ?।
3198,cʰotobelɐe̯ ɐmɐk genɟɪ-ʃet d̪ɪcʰɪlo।
3199,"gɐɟɪ, ɐɾ he͡ɪ̯ gɐɟɪ d̪ɛho gɐ ehon।"
3200,bɪgɐt̪e d̪u͡ɪ̯-t̪ɪn mɔn d̪ʱɐn beʃɪ e͡ɪ̯cʰe।
3201,ɐmɐɾ bɐtɪ ɐnbɐ kɪʃɪɾ ɟonnɪ t̪umɪ?।
3202,ɐɟke͡o̯ ɟɔmmeɾ cɪllɐno cɪllɐ͡ɪ̯cʰɪ।
3203,ɐmɪ ko͡ɪ̯cʰɪ ɐmɐɾ bɐtɪ nɪʲɐ͡ɪ̯cʰo kɛ?।
3204,t̪e pʰɐlɐʲɐ d̪ɪle t̪o ɐɾɔ͡o̯ bɐlɐ beʃɪ।
3205,ɪd̪eɾ ɟɐmɐ he͡ɪ̯ cɐ͡ɪ̯ɾdɐ kɪncʰe ebɐɾ।
3206,"e͡ɪ̯dɐ kɪ otu d̪ɪʲɐ ne͡o̯n lɐgbo, nɐ?।"
3207,motɐmutɪ bʱɐlo ɛktɐ ʃɔmpoɾko cʰɪlo।
3208,"d̪eɽtɐɾ t̪e d̪u͡ɪ̯to ɾutɪ kʰɐ͡ɪ̯, kʰɐ͡ɪ̯nɐ।"
3209,ɟe ɐʃɪ ɐɟɐɾ tɛhɐɾ upɔɾe bẽccʰe।
3210,o͡ɪ̯ hɐɾɐd̪ɪnɪ dɐkɐ͡ɪ̯ʲɐ pɔcɐɾ koɾe nɐ?।
3211,"ɐɾ e͡ɪ̯ɟe, ɐɾ o͡ɪ̯ɟe ʃukkuɾeɾ polɐ।"
3212,"e͡ɪ̯ɟe, e͡ɪ̯ɟe, e͡ɪ̯ɟe, eɾ kɔt̪ɐ ko͡ɪ̯t̪ɐcʰɪ।"
3213,"ʃɐɾɐɟɪbɔn, cʰɐnoʷɐɾ mɐstɐɾ kɪnt̪u।"
3214,mɐne ɟekono kompɐnɪgulɐ͡o̯ bʱɪt̪ɔɾe।
3215,t̪oɾ mɐe̯ ɟɐbo bɐɽɪgʱɔɾ cʰɐ͡ɪ̯ɽɐ t̪ʰu͡ɪ̯ʲɐ?।
3216,ɔt̪ʰoc ɐmɪ e͡ɪ̯ dɾɔʲɐɾeɾ mɔd̪d̪ɪ t̪ʰu͡ɪ̯cʰɪ।
3217,ɐmgoɾ ʃɐmne ɟɐn bʱɔgoɾbʱɔgoɾ cod̪ɐʃ nɐ।
3218,e͡ɪ̯ mubɐ͡ɪ̯lo ɐmɐɾ hoʷɐtʃɔ͡ɐ̯pɪ nɐ͡ɪ̯gɐ।
3219,hoʷɐtʃɔ͡ɐ̯p ɟe͡ɪ̯ mubɐ͡ɪ̯lo e͡ɪ̯dɐ bɐɽɪt̪o।
3220,e͡ɪ̯ ɪʲɐʃ d̪ɐ͡u̯lɾe mɐɾcʰɪlo ɪccʰɐmɔt̪o।
3221,pʰɐnɪ t̪umɐɾ e͡ɪ̯ kɪ͡ɪ̯nnɐ kɐ͡o̯n lɐge।
3222,ɐɾeho eɾɐ e͡ɪ̯t̪ɐ lɔ͡ɪ̯ʲɐ ɐnd̪olon koɾbo?।
3223,"bɔɽodɐ t̪o ɪ nɐ͡ɪ̯ meʲe, cʰele nɐ͡ɪ̯ t̪o।"
3224,"ummo
o͡ɪ̯ mɛʃɪn ɪ nɔʃto oʲe ɟɐbe।"
3225,ent̪e ʃent̪e ɐʃɐd̪ mɪʲɐ mɛlɐ kʰɐe̯।
3226,"ʃunɪ d̪ekɪʃ, ɪʲɛ, ʃɪhɐbeɾ kɐce।"
3227,t̪oɾ mɐɾ hoccʰe d̪ʱo͡ɪ̯ɾzo kʰɔmot̪ɐ beʃɪ।
3228,"moʃɪ͡u̯ɾ ɐce nɐ, moʃɪ͡u̯ɾek cɪnɪʃ, nɐ?।"
3229,"ɛkʰon d̪ekʰɐ ho͡ɪ̯le͡, etɐ-ʃetɐ kʰɐ͡ɪ̯lɐm।"
3230,end ɟoʃɪmeɾ bɪʲɛtɐ͡o̯ kʰɐ͡ɪ̯t̪e cɐ͡ɪ̯।
3231,lɐgcʰe t̪omɐɾ d̪u͡ɪ̯ gʱɔntɐɾ mɔt̪ lɐgcʰe।
3232,"poɽɪ ge͡ɪ̯ce, ɐmɪ ɐbɐɾ tɐnɪ t̪ullɐm।"
3233,ehone o͡ɪ̯ d̪u͡ɪ̯de ɾutɪ kʰɐbɐnɪ ettu।
3234,"unɪ ɟɐ pɐɾe koɾbene, ɛk kɐkɐ ɐcʰe।"
3235,tɐkɐ d̪ɪʲe ɪttu kɪcʰu kɪne ɾɐkʰlɪ।
3236,"ɐɾ e͡ɪ̯ɟe, ɐɾ o͡ɪ̯ɟe ʃukkuɾeɾ polɐ।"
3237,"kɔe̯ ɟe, ɐmɐɾ o bʱeɟɐleɾ d̪ɔɾkɐɾ nɐ͡ɪ̯।"
3238,e͡ɪ̯t̪ɐne kɪ heno ʃɔb pʰɐe̯ mɔʃlɐ tɔʃlɐ?।
3239,bollɐ bʱɐlo <> eleŋgɐ ɐ͡ɪ̯cʰe nɐhɪ?।
