id,string
4418,kɐnd̪on nɐ kɪ ɟɔnnɪ oɾ nɐm
4419,o͡ɪ̯ t̪o uɾɐ d̪ɐphɐd̪ɐɾ ʃɔbɔl bɐɽcɪɾ hɐ hɐ hɐ ʃɔbɔl bɐlcɪɾ bono chɪlo
4420,kɪ o͡ɪ̯che bole
4421,o͡ɪ̯ ɟɐgɐe̯ ɟomɪ ɔcche ʃɐɾɪnɪɾ ɟomɪ ɾo͡ɪ̯che ɐmɐge nɐmɐe̯ nɐm
4422,khɐe̯ t̪o phɔ͡ɪ̯ɾ bɐʃeʃeɾ chɔl
4423,mɐne ʃɪb bɐbɪɾ nɐmɐe̯ ʃe͡ɪ̯tk kɔjɐne pɐbɪnɪ
4424,ʃet ɪskulɪɾ pɐʃe
4425,ne ɐɾ o͡ɪ̯ o͡ɪ̯tk pɐɾbɪnɪ d̪ɔkhle ɟet̪e
4426,d̪ɔkhle ɟɐ͡o̯wɐ ɟɐe̯
4427,kɪnt̪u o͡ɪ̯ ɟe tɐhɐ xoɾɟ kɔɾɐ lɐgbene
4428,tɐhɐ xoɾɟ mɐne tɐhɐ xoɾɟ koɾɐɾ lok ɐche
4429,ʃe lok ɐmɐge ɐche
4430,hɛ̃ e kɪnt̪u ʃɔmoʃʃɐ ɔcche ɟe uɾɐ khɐe̯ ɛt̪o bochoɾ d̪ɦu͡ɪ̯ɾe
4431,t̪ɐ ɛkhon bo͡ɪ̯le d̪ɛkh
4432,oɾeɾ kɪ ɟomɪ kɔm ɐche ne͡ɪ̯
4433,bɔbɪ kɪ ɟe ɐmɐɾt̪o ɐt̪t̪ɐt̪ hɐt̪e ne͡ɪ̯ ɐmɐɾ bɐbɐɾ ɟomɪ
4434,t̪ɐ ɐmɐge ett cheɽe d̪ɛ͡u̯wɐ
4435,t̪umɐge t̪o ɔnek ɐche
4436,ɐmɐɾ bɐbɐ ɔcche ɐmɐɟ koɾɪche͡o̯͡ɪ̯ ʃumɐe̯ mɛlɐ ɟomɪ chelo t̪o
4437,hɛ̃
4438,mɐ͡ɪ̯nnɪɾe khɐlɪ khɐ͡ɪ̯t̪t̪o d̪eche
4439,phɔ͡ɪ̯ɾ bɐʃeʃeɾ o͡ɪ̯ɟe ɟe pɐkɪɾ
4440,hɛ̃ o͡ɪ̯ pɐkɾɪɾ ɔd̪ek ɪ bɦo͡ɪ̯ɾe phɐlɐ͡ɪ̯che ʃɔmɔɾ ʃɐ
4441,ɐmɐge ɟɐgɐ kɪne eʃʃɐt̪he
4442,mɐne o͡ɪ̯ phukkɪɾ ɔd̪d̪ek poɟɪt̪t̪t̪t̪o ɐmɐge ɟɐgɐ chelo
4443,kɪnt̪u konod̪ɪn o͡ɪ̯ t̪o o͡ɪ̯ ʃɔbɐb bɐɾcɪɾ pɾɪkɾɪɾ mɔd̪ɪ t̪oge ɟɐgɐ chelo
4444,t̪ɐ t̪oɾ bɐbɐ t̪o d̪ɔkhle ɟɐ͡ɪ̯ nɪ
4445,o͡ɪ̯ o͡ɪ̯ d̪ɔphɐd̪ɐɾge bɦɪtee̯ o oɾkom o͡ɪ̯che
4446,d̪ɔkhle ɟɐ͡ɪ̯ nɐ͡ɪ̯ d̪ɔbɐ͡ɪ̯ ɐmɾɐ ɟɪtɪk e͡ɪ̯ ɟe
4447,mɐmɐlɐ ɔcche
4448,ɐɾ ɐmɐɾ bɐbɐ kɔje gechelo bo͡ɪ̯le oge d̪ɪje ɟɐbe
4449,e͡o̯ne ɐmɪ kɪɾom phɪlɪ ɟɐ͡ɪ̯ ko͡u̯
4450,o t̪umɐɾ bɐbɐ o͡ɪ̯t̪o ʃɔbt̪ɐ ɟe mɐne ɪ ko͡ɪ̯ɾe t̪hu͡ɪ̯je cɔle geche
4451,ɐne ettu ɟomɪɾ d̪ɐm kɪ
4452,d̪ɐm t̪o d̪ɪn ɟɐʃʃe ɐɾ bɐɽt̪ɪche
4453,ɐmɐge ekɪ ɛk lɐk tɐhɐ o͡ɪ̯ɾe ʃɔt̪o ehon
4454,t̪ɐ t̪o ɔ͡ɪ̯je
4455,pɔ͡u̯ɾoʃɔɾ ɟomɐɾ d̪ɐm ɐɾɔ͡o̯ ɾɐst̪ɐ gɦɐt bɐɽɐe̯ pɐl kɐ͡ɪ̯te bɪkɪ koɾt̪ɪche nɐ
4456,muʃɔɾmɐnɾɐ dɦukt̪ɪche
4457,kɐɟeɾ mɔd̪ɪ ote ɛktɐ bɐɽɪ kɔɾɐ t̪hɐklɪ ɟɐ͡ɪ̯ʃ ɐɾ nɐ ɟɐ͡ɪ̯ʃ bɐbɐɾ bɦɪte dɐ
4458,ɐɾ okhone ɟe kɔe̯ gɦɔɾ ɐche t̪ɐɾɐ uɾɐɾ
4459,ɐmɐɾ mone ɟɐ bole
4460,nɐ onɪ t̪o ɐmɾɐ ɟɐgɐ ɾɐkhbo nɐ
4461,onɪ be͡ɪ̯ce d̪ebo
4462,ʃɪb bɐbɪɾ ɟɐgɐ o be͡ɪ̯ce d̪ebo
4463,ɟod̪ɪ d̪eɾɪt̪ɪ becpɪtɐkɐ ɔbe beʃɪ
4464,tɐkɐ beʃɪ ɔbe
4465,d̪eɾɪt̪ɪ bɪkɐɾɪ koɾbɪ
4466,ho tɐkɐ
4467,tɐkɐɾ ɟɔnno͡ɪ̯ t̪o
4468,ɐɾe ʃɪstem kɪ ho͡ɪ̯che kɔ͡u̯ d̪ɪ ɐmɾɐ oɾ d̪ɦɐɾe͡o̯ ɟɐchɪ nɐ ɐmɐge lok ɐche boɟɦcho
4469,oɾɐ͡ɪ̯ tɐkɐ d̪ɪje ʃɔb ɟɪmɪɟɐn nebe ɐɾ oge ettu pɐ͡ɐ̯wɐɾ ɐche
4470,oge ke͡u̯ kɪchu kɔt̪okɪ pɐɾbe nɐ
4471,ɐmɪ ʃɔmone͡o̯ ɟɐbo nɐne ɪ koɾbo nɐne
4472,nɪjɐ ɟɐ pɐɾe koɾbene ɛk kɐkɐ ɐche
4473,d̪uphɐɾɪ bɦɐt̪ khɐ͡ɪ̯e̯bɦɐbe colt̪ɪche
4474,ɾɐt̪t̪ɪɾɪ kɪ khɐ͡o̯
4475,ehone o͡ɪ̯ d̪u͡ɪ̯de ɾutɪ khɐbɐnɪ ettu
4476,ʃɔɾɪjɐɾdɐ bɦɐlo nɐ
4477,kɪɾom o͡ɪ̯ ɐmɐɾ t̪o bɐɽe nɐ
4478,ɪjɐɾ bɐ͡ɪ̯ɽe phɔɽɪche
4479,kɐkɐɾɐ ɔnek pɾobɦɐʃɐlɪ
4480,t̪oge kɐlɪjɐ mone koɾod̪ɪ kɪnɐɾ mot̪o ʃeɾom ɟɪmɪ ɐche
4481,kɐlɪje
4482,tɐkɐ d̪ɪje ɪttu kɪchu kɪne ɾɐkhlɪ
4483,hum ɐche t̪o bɦɐlo bɦɐlo ɟomɪ ɐche
4484,ɐ͡ɪ̯ d̪ehɪʃkene d̪u͡ɪ̯tk bɪkɪ ko͡ɪ̯ɾe d̪ɪje d̪ekh e͡ɪ̯ ɔt̪t̪ɪkɪk ɾɐkht̪ɪ pɐɾɪʃ nɪkɪ
4485,kɐlɪje t̪hɐkɐɾ ɪcche nɐ͡ɪ̯
4486,khulnɐe̯ ɟomɪ ɾɐhɐɾ bɦɐɾɪ ɪcchɐ
4487,okhone t̪o ɾɐkht̪ɪ pɐɾɪ kono ʃɔmoʃʃɐ͡ɪ̯ nɐ͡ɪ̯
4488,nɪɾɪʃɪlɪ t̪hɐklɪ
4489,bɦɐɽɐ d̪ɪje͡o̯ tɐkɐ ɐche ʃɔb d̪ɪk d̪ɪje
4490,cɐlɐd̪ɦɐnd̪ɪ khɐ͡o̯wɐd̪ɐ͡o̯wɐ ʃɔb d̪ɪk d̪ɪje ʃɐʃɪ ɐche khulnɐɾ bɐɽɪ
4491,khulɐe̯ bɦɐɾɪ mɔɟɐ
4492,khulnɐe̯ kɐlɪje ɟɔt̪o xoɾɟ nɐ hɔe̯ kɐlɪje t̪o kɔt̪o kɔm xɔɾɟe bɐ͡ɪ̯ce t̪hɐhɐ ɟɐe̯
4493,ɐɾe okhone mɐchtɐch d̪ɪje hoʃɪbe ʃɔb kɪchu
4494,ʃɔbɟɪɾ cɐʃ ɐche bɦɐlo mɐcheɾ cɐʃ ɐche bɦɐlo
4495,khulnɐ t̪umɐɾ ɔt̪o ʃɔhuɾe elɐkɐ nɐt̪o t̪umɐɾ dɦuklɪ t̪umɐɾ mone hɔbe kɪ ɐmɪ kɐlɪje͡ɪ̯͡ɪ̯ ɐchɪ
4496,bɦɐlo bɦɐɾbɦɐm bɦɐɽchɐtɐ ɐche lokɟon ɐche ɐɾ ɐmɐge o͡ɪ̯ kɐlɪmɐlɪjɐ bɦɐlo thɔke ehone
4497,mɐɾe ekɐ ekɐ t̪hu͡ɪ̯je ɐʃt̪ɪ ɪche ɔɾt̪ɪche nɐ
4498,cɐ͡ɪ̯chɪ ɟɐgɐ kɐbo t̪ɐpɔɾe bɪd̪d̪e ɐ͡ɪ̯͡ɪ̯lɪʃ ko͡ɪ̯ɾe bɐ͡ɪ̯ɾe ɟɐ͡o̯wɐɾ ettɐ ɪcche chelo
4499,t̪ɐ mɐɾe ekɐ phɐlɐ͡ɪ̯je ɟɐ͡o̯wɐɾ kɐnd̪ɐ nɐ͡ɪ̯
4500,nɐ o͡ɪ̯ tɐɾʃ tɐt̪e ɐmɐɾ mɔt̪hɔbe
4501,ɐmɐɾ e͡ɪ̯ɟe ɔt̪ɪʃ ʃɔʃe khɐlɪ tɐɾʃon pɐt̪ɪ pɐt̪ɪ
4502,t̪oɾ mɐɾ hocche d̪ɦu͡ɪ̯nd̪u bɦɔt̪ɐm beʃɪ
4503,buɟɦɪchɪʃ
4504,ʃe͡ɪ̯ kɔt̪hɐ ʃum bole ɟe d̪eho mɛɟo mɐʃɪ kɪ ʃɔbɦo koɾe t̪umɐge d̪ɦu͡ɪ̯nd̪ɦuɾ nɐ͡ɪ̯
4505,ehon t̪o ɟɐ͡o̯wɐɾ pɔɾe khɐ͡o̯wɐd̪ɦum ʃɔb hɐɾɐm
4506,ɐmɐɾ ʃe kɪ khɐɾɐp lɐge
4507,e koɾt̪ɪ koɾt̪ɪ ɐmɪ ʃe ɾɐge d̪ɦo͡ɪ̯ɾe gechɪ
4508,ɐɾ o͡ɪ̯ ɟɐ͡ɪ̯n nɐ t̪u͡ɪ̯ ekɐ t̪oɾ bɐbɐ nɐ͡ɪ̯
4509,t̪u͡ɪ̯ cɪle gelɪ t̪oɾ mɐ ʃɔmɔe̯
4510,kɪɾom lɐge
4511,e͡ɪ̯ɟe ɛkhon buɟɦɪ
4512,kono kɪchu khet̪e gelɪ khet̪e pɐɾt̪ɪchɪ nɐ
4513,e͡ɪ̯ ʃɐʃt̪ɐ lɐgɪ mɐ tɪphɪn ko͡ɪ̯ɾe d̪e͡o̯ edɐ ettu koɾo bɐɽɪ ɐʃɐɾ ʃɐt̪he
4514,e ɾɐnnɐ nɐ koɾlɪ khɐbo nɐne kɪ ɟɐlɐnɐ ɟɐlɐ͡ɪ̯che
4515,ehon e͡ɪ̯ khɐ͡o̯wɐe̯ɾ lok ne͡ɪ̯
4516,t̪oɾ mɛʃo t̪o ɛmonɪt̪e khɐe̯ nɐ bɦɐlo ettɐ kono kɪchu
4517,kono ʃumɐ moneɾ bɦɪt̪ɔɾ bɦɐlo lɐge nɐ
4518,t̪oɾ mɛʃɐɾe t̪ɐ͡ɪ̯ kocchɪ ettu pɐʃpɐɾt ko͡ɪ̯ɾe d̪ɪjene
4519,lɐ͡ɪ̯nɪ ɐchɪʃ
4520,ɐmɪ ko͡ɪ̯chɪ pɐʃpɐɾ ko͡ɪ̯ɾe d̪ɪje bɐbɐɾ bɦɪtedɐ moɾɐɾ ɐge d̪e͡ɪ̯che ɐʃɔb
4521,kɐɾon ɐmɐge kono gɪɾɐ͡ɪ̯tɪ nɐ͡ɪ̯ kon ʃumɐ tɛk mɪst koɾɪ
4522,bɐ͡ɪ̯d̪e pɔɽɐɾ pɔɾet̪t̪e kɪɾom ɟɛnu ʃɐɾɪldɐ t̪ɔɾbɦɐb t̪ɔɾbɦɐb chɐɽche nɐ
4523,o e͡o̯n ɔt̪ɪɾɪt̪t̪ɐ o͡ɪ̯je gechɪlo
4524,d̪u͡ɪ̯ʃo phucɐʃɪ mɐne t̪ɐɾ khɐ͡ɐ̯ phɔɽɪchɪlo
4525,mo͡ɪ̯ɾe gelɪ t̪o bɐ͡ɪ̯ce gelo
4526,cɪle gelɪ t̪o bɐ͡ɪ̯ce gelɐm kɪnt̪u bɦɔʃtɐ͡ɪ̯ t̪o bɦɔe̯ pɐ͡ɪ̯
4527,ɐmɐɾ kɔt̪hɐ͡o̯ t̪ɐ͡ɪ̯
4528,t̪oɾ d̪ɪd̪ɪmɐɾe t̪o ʃɔbɐ͡ɪ̯ d̪ekht̪ɪche ɐmɐɾe kɪdɐ d̪ekhbe bole
4529,d̪ekhɐɾ lok ho͡ɪ̯je ɟɐ͡u̯
4530,kɪnt̪u ɐʃole o͡ɪ̯ ɟe kɔʃt̪o nɪɟɪɾ ɟe kɔʃt o͡ɪ̯tkɪ ʃɐlɐnɪ͡ɪ̯ t̪o
4531,ɐmɾɐ d̪ekhɪ ɐmɐd̪eɾ ʃɔmoʃt̪o nɪje ɐmɾɐ d̪ekhɪ ɐɾ ɾɔge d̪ekhɐe̯ bɦɐb ɐlɐd̪
4532,ɐmɾɐ t̪o e͡ɪ̯ ɟe pɾɪʃt eɾ kɐɟ koɾɪ
4533,ɐmɐge ɟɔt̪ moʃɔt̪ ɐmɾɐ ko͡ɪ̯ɾe ɐʃɪ
4534,nɪɟeɾ d̪ekhɐ ɐɾ pɔɾeɾ lok d̪ekh konod̪ɪn ɛk hɔe̯ nɐ
4535,ʃɔɾd̪ɦɐ kɪ koɾe ɟɐnɪʃ
4536,bon
4537,ɛmon ɐche pɐʃtɔɾe mɐne bɔɾʃɪʃ lɔɾe lɐthɪ d̪ɪje pɪtɐt̪ɪ cɪle ɟɐe̯
4538,bɐnd̪ɐɾe
4539,o bejɐd̪ɐ
4540,ɐmɐɾ d̪ɔd̪ɐ oʃɔbʃɔb hɔbe nɐ
4541,ɐmɪ pɐɾɪ nɐ bo͡ɪ̯le t̪o ɐmɪ d̪uɾe ɟɐ͡ɪ̯ nɐ
4542,o bejɐd̪ɐ bɦud̪ɪ bɐlɐɾ mɐ͡ɪ̯jeɾ hocche bɪʃɐl ʃɐʃ
4543,bɦɪge bɐlɐɾ t̪o mɐne ettɐ ɐche ɟɔʃoɾ t̪hɐke
4544,oɾɐ d̪ujo bun ɔɾpɔnɐ o d̪ɦɐɽɐe̯ geche ʃunɔd̪ɦɐ o e͡ɪ̯ ɐjɐɾ kɐɟ ko͡ɪ̯ɾe
4545,bɐkɐd̪ɐ ɔ͡ɪ̯t̪ɪ oɾ mɐ͡ɪ̯je o bejɐd̪ɐ ɟɪnɪʃ
4546,cɪnt̪ɐ koɾt̪ɪ pɐɾɪʃ oɾ bɦɐ͡ɪ̯ɾɪ ɛktɪ ʃɔt̪t̪t̪t̪ɪ d̪ɪ nɪ choto bo͡ɪ̯ntɐɾe͡o̯ d̪ɪ nɪ
4547,ekɐ ekɐ d̪ɔkhl ko͡ɪ̯ɾe kheje necche
4548,hum o͡ɪ̯ ɾɔpɔt̪ɐɾ
4549,ɾɔpɔnɐɾ mɐ͡ɪ̯jeɾe choto bejɐ mɐ d̪ehɪchɪlo t̪o
4550,mɐ bole mone mone ɐmɐɾ ɟonɪ thɪk ko͡ɪ̯ɾe ɾɐhɪchɪlo ebɐɾ bɐbɐɾ xoɾɟe ɐ͡ɪ̯che hɛ ʃe ɐbɐɾ geɟɪ hɐph pɐt̪t chɐɽɐ pɔɾe nɐ
4551,o͡ɪ̯ d̪e͡ɪ̯he mɐ
4552,e͡ɪ̯ d̪eʃe ɐʃe t̪o mɐɟɦe mɐɟɦe mɐɟɦe mɐɟɦe
4553,hɔe̯ o͡ɪ̯ d̪eʃe ɟɐe̯ t̪o mɐɟɦe mɐɟɦe mɐɟɦe mɐɟɦe mɐɟɦe mɐɟɦe
4554,pɔɾe mɐ o͡ɪ̯ d̪e͡ɪ̯he bɦɔe̯ pɐ͡ɪ̯che kɔe̯ oɾe bɐbɐ
4555,ɐmɪ ɟe͡ɪ̯hɪnɪ ɟɐ͡ɪ̯ ʃehɪnɪ ɐbɐɾ ɐʃɔɾ ɟomɐe̯ phelɐt̪ɪ pɐɾɪ
4556,ehone kɔjd̪ɪn ɐge
4557,hɛ̃ o ɾɔpɔnd̪ɐɾ mɐne͡o̯ bɪʃɐl cɐlu t̪umɪ͡o̯ eɾom o t̪ɛmon
4558,t̪umɪ ɪttu ɐmɐɾ kɔt̪hɐ ʃu͡ɪ̯ne ɟod̪ɪ konod̪ɪn d̪ehɐ hɔe̯
4559,ɟe gudddu ɾe ceno
4560,d̪e͡ɪ̯hene kɪ kɔe̯
4561,ɟe o hocche bɐnd̪ɐɾ bɐnd̪ɔɾ kɔe̯
4562,o͡ɪ̯ chobɪt̪ɪ d̪ekhɪchɪ ɐmɐɾe ɪdɐ mɐne kɔt̪ɪbɐ͡o̯ bɪlchɪlo
4563,bɔkt̪ɐ bɪlchɪlo ɟe ɪdɐ cɔnd̪eɾ ʃɐt̪he ɾɔpɔt̪ɐɾ mɐ͡ɪ̯je
4564,ɐmɪ kocchɪ oge ɟɐn oge t̪ɔɾe thɪk ɐche t̪oɾ o͡ɪ̯ nɪje tɐɾʃɔʃ koɾt̪ɪ hɔbe nɐ
4565,ɐɾe nɐ o mɐ pɾɪk pɾɪk koɾɪche
4566,ɐmɐɾ ʃɐt̪he ɛmnɪ mɛlɐ kɔt̪hɐt̪hɐ hot̪o phɛne kɔt̪hɐ koɾt̪ɪ ɟɐt̪ɐm
4567,o͡ɪ̯ pɾɐʃt̪ɐ͡ɪ̯ t̪ɐɾpɔɾe ɐɾ ɔɾɪ ne͡ɪ̯
4568,ɛkhon cɪhɐɾɐ kemon ho͡ɪ̯che
4569,d̪ulɐɾ cɪhɐɾɐ kemon ho͡ɪ̯che
4570,cɪhɐɾɐ t̪o mutɐmutɪ mɐne udulbɦɐ bɔdɪ phɪgɐɾ bɦɐlo mɐne mɛlɐ ucot
4571,o mɐbɐbɐ t̪o udulbu o͡ɪ̯de t̪o hɔbe͡ɪ̯
4572,ɛmnɪ kɐɾ ɾɔŋ ot̪o phɔɾʃɐ nɐ
4573,ʃɐɟlɪ ʃɐɽɪtɐɾɪ pɔɽɪlɪ bɦɐlo d̪ehɐ ɟɐe̯ kɪnt̪u ot̪o bɦɐlo cɪhɐɾɐ nɐ
4574,ettu ɐmʃɔbɦɐm
4575,d̪u͡ɪ̯ʃo phucɐʃɪ ho͡ɪ̯je gechɪlo bu͡ɪ̯chɪʃ
4576,t̪ɐɾfɔɾe mɐpɐɾ pɔɾe d̪ɦɐɾɐ phɔɽlɪ bɛm ɐtɐ cɐɽɐɾ pɔɾe phɪɾe
4577,kɪnt̪u uco lɔbu
4578,bɔdɪ phɪgɐɾ bɦɐlo
4579,e͡ɪ̯ ʃɪkkɪt̪o t̪o ɐche
4580,kɪnt̪u ɪje nɐ͡ɪ̯
4581,mɐne ɔt̪o cɪjɐɾɐ bɦɐlo nɐ
4582,cɪjɐɾɐ mɪʃt̪ɪ bɦɐm nɐ͡ɪ̯
4583,ɔnek ɐche nɐ
4584,kɐlo olɪ͡o̯ ettɐ mɪʃɪʃ bɦɐt̪hɐe̯ t̪ɐ nɐ eɾ ettɐ bɪtɐ bɪtɐ bɦɐb
4585,hɔe̯ u oɾ mɐɾe t̪o d̪ekht̪ɪ khɐɾɐp ɐ ɾɪʃɐɾe ɛkd̪om khɐɾɐp lɐge nɐ d̪ekht̪ɪ
4586,o͡ɪ̯ ɐmɐɾ mɐ t̪o
4587,ɐmɐɾ mɐ ɐbɐɾ ettu kɛmon nɐ
4588,ʃe ʃɔɾoɾɪ ɛkd̪ɪn ɾɔbʃɐɾɪ ɛkd̪ɪn ɾɔbʃɐɾɪɾe kocche t̪ot̪t̪o t̪ot̪t̪o kophɐl bɦɐlo
4589,o͡ɪ̯ guphɐl ɐ͡ɪ̯chelo
4590,guphɐlɔɾe konphɪlɪ ɪje͡ɪ̯ɾe phɐlɐ͡ɪ̯chɪʃ
4591,bɐge ɐ͡ɪ̯ne phɐlɐ͡ɪ̯chɪʃ nɐ͡ɪ̯t̪o t̪oɾe bɪje ɔt̪t̪o kɪdɐ
4592,t̪oɾɐ ɟɐ d̪ɪhɐ ɟɐt̪o
4593,ɐmɐɾ mɐ kɔe̯ mɐɟɦe mɐɟɦe oɾe
4594,ʃɐnɐʃonɪ bo͡ɪ̯le phɪle d̪ee̯
4595,ho ɐmɐɾ mɐɾ ɐbɐɾ e͡ɪ̯ bɐʃ ʃɔmɔʃ ɐche
4596,kɪ kot̪ɪ kɪ kɔe̯ ko͡ɪ̯je phɐlɐe̯ d̪ee̯
4597,bɐbɐɾo bɐ
4598,kɔpɐle ɟɐ t̪hɐke͡ɪ̯ kɔpɐle ɟod̪ɪ ʃund̪ɔɾ kɔt̪hɐke t̪ɐ͡ɪ̯ ɟɐte
4599,nɐ͡ɪ̯le ʃɔt̪t̪o kɔt̪hɐ kɪ
4600,d̪ɪlɐm
4601,d̪ɪjɐɾ pɔɾe ɛkʃo ʃot̪t̪t̪ɪɾɪ ɐ͡ɪ̯che khɐ͡o̯wɐɾ phɔɾe
4602,ɐɾ nɐ khɐ͡o̯wɐɾ phɔɾe ecche nɐ khɐ͡ɪ̯ pɐte ɔcche ɛkʃo t̪ɪɾɪʃbuɟɦɪchɪʃ
4603,o͡ɪ̯ bɛjɐm
4604,ɐm ɐɾ ɐm ʃɔt̪t̪o
4605,ɐmɐɾ ʃɐt̪he ɛmonɪ bɦɐlo ʃɔmoʃɔɾ
4606,pɔɾe ede ɐbɐɾ kɪ koɾe
4607,ɐmɪ ɐbɐɾ
4608,hɔe̯ t̪oɾ
4609,kɪ ɔɾt̪ɪcho
4610,pɔɽt̪ɪchɪ t̪umɪ kɪ ɔɾt̪ɪchɔo
4611,t̪umɐɾ pɔɾɪkhɐ ɾo͡ɪ̯che ko͡ɪ̯lke
4612,ho kɔ͡ɪ̯lke bɐɾolzɪ pɔɾɪkhɐ
4613,ɐpɐt̪t̪ kɪchu koɾt̪ɪchɪ nɐ ɐpɐt̪t̪o ɐmɪ t̪umɐɾ ʃɐt̪he kɔt̪hɐ kocchɪ
4614,ɟɐno kɪ ho͡ɪ̯che
4615,ɐɟke ɐmɐge mɛʃe ɐbɐɾ ɟɦɐmelɐ ho͡ɪ̯che boɟɦcho
4616,mɐne o͡ɪ̯ bɐtɪ d̪ɪje ɐ͡ɪ̯chɪ t̪ɔɾkɐɾ ɾɐnnɐɾ ɟonnoɪ ʃe͡ɪ̯ bɐtɪt̪ɪ t̪ɔɾkɐɾ d̪eche
4617,ʃe t̪ɔɾkɐɾ hocche ɔnno ɛkɟon nɪje geche ɐmɐɾ bɐtɪ d̪ɦo͡ɪ̯ɾe
4618,eɾpɔɾ eʃomɔʃ d̪ɪchɪ goɾupɪ ɟe kɪdɐ neche kɪdɐ neche t̪ɐ͡ɪ̯ ʃunɐɾ ɟɔnno
4619,pɔɾe ɟɐ͡ɪ̯je kɐloke mone hɔe̯ mɛʃeɾ mɪtɪl ɾo͡ɪ̯che
4620,ɟod̪ɪ bɦɐlo thɔhe t̪ɐlɪ bɐɟɐnɪ ɟod̪ɪ bɦɐ nɐ thɔhe t̪ɐlɪ ɟɐbo nɐne
4621,kɐɾon ɐmɐɾ pɔɾɪkhɐ
4622,e͡ɪ̯ t̪ɐn bɐjɐ ko͡ɪ̯ɾe lɐbɦ ɐche
4623,ɐɾ ɟod̪ɪ d̪ɐd̪ɐɾ kɐche ɐbɐɾ nɐɟɐɾ ʃɐt̪he cɪllɐbɐnɪɟɐɟɐɟɐɟɐɟɐɟɐɟɐ ɟod̪ɪ ɐmɐɾe dɐhe d̪ɐd̪ɐɾ ʃɐt̪he cɪllɐbɐnɪɟɐɟɐɟɐ͡ɪ̯jɐ d̪ee̯ ɛbɐɾ d̪ɐd̪ɐɾ ʃɐt̪he c
4624,nɐ ebɐɾ t̪o oɾ mɐɾ beʃɪ kɔt̪hɐ ʃɔnbe
4625,ɛk hocche ɐnnɐɾ t̪ɐ t̪o neche ʃɪnɪɾeɾ muhɪ muhɪ t̪ɔɾo
4626,t̪ɔɾo koɾe ɔ͡ɪ̯t̪o
4627,t̪ɐpɔɾe nɪɟɪ nɪt̪o ʃund̪ɐɾ koɾbe nɐ nɪɟɪɾ
4628,hɔe̯ e͡ɪ̯de hocche kɔt̪hɐ
4629,mɐne ʃund̪ɔɾbɦɔbe bɦɐlo phɪle kolɪ kɪnt̪u bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐlo bɦɐ
4630,nɐ oɾ t̪ɔɾt̪ɪ hɔbe
4631,mɛɟɐɟtɐ khɐɾɐp hoɾe geche
4632,kebol ho͡ɪ̯che ɪtɐɾ phɐɾst ɪjɐɾe pɔɽe t̪ɐ͡o̯
4633,t̪u͡ɪ̯ ɐbɐɾ muhɪ muhɪ t̪ɔɾo ɔɾɪʃ kɪ
4634,kɪ ʃɐɾʃ
4635,ʃɐɾʃ nɐ mɐne bɦɐɾɪ ɛkhɐn ɪ d̪ehɐcche
4636,khɐlɐmɪnɪɾ
4637,t̪ɐ͡ɪ̯ khɐlɐmɪɾe koɾom kebɔl t̪ɐ͡ɪ̯ khɐlɐmɪnɪ hocche o͡ɪ̯jgɐ kɔt̪hɐ kocche
4638,t̪ɐ kocche t̪u͡ɪ̯ ettu kɔt̪hɐ kot̪ɪ t̪hɐk
4639,kɪ ɔ͡ɪ̯ɾe mo͡ɪ̯ɾe geche
4640,mɐne khulnɐkhulɐ nɐ ɟɔʃoɾ
4641,ɐd̪d̪d̪ɪnɪ ho͡ɪ̯che
4642,holɪ oɾɐ kɐ̃cɾeɾ gɦɔɾe ɾɐ͡ɪ̯he mɛlɐ tɐkɐ neche
4643,nɪjetɪje ɛkd̪ɪn d̪uɾɪtɪ t̪ɐ͡ɪ̯ chɐɽɪche
4644,kɔbe chɐɽɪche t̪ɐ ɟɐnɪ nɐ
4645,kɔjd̪ɪn pɔɾe mone hɔe̯ cɐ̃c d̪ɪn pɔɾe chɐɽɪche
4646,d̪upɐɾ beɽɐe̯ hɐthɐt̪ ko͡ɪ̯ɾe kocche ɟe nɪje ɟɐn ɐnnɐd̪e bɐɽɪcɐ
4647,ɐɽɐ͡ɪ̯ keɟɪ ho͡ɪ̯che
4648,ʃukh
4649,kɪchu kɔe̯ nɐ͡ɪ̯ ɟe kono ʃɔmoʃʃɐ ho͡ɪ̯che bɐ kɪ
4650,ɛmnɪ kɐ̃cɾeɾ gɦɔɾe ɾɐkhɪche ɐge ɐge ho͡ɪ̯chɪlo mone hɔe̯ ʃeɟɔnt̪ɪ
4651,kɔt̪o bɐʃɟɐge͡ɪ̯ t̪o kɐ̃ʃeɾ gɦɔɾe ɾɐhe
4652,ɐnnɐɾe ʃe kɐ̃cɾeɾ gɦɔɾe ɾɐkhlo ʃɪʃu hɔʃʃɪtɐle nɪt̪ɪ holo kɔt̪o ɟɦɐmelɐ holo
4653,t̪ɐ pɔɾe
4654,kɪ eɾɪche
4655,ɔʃukh t̪ɐ kocche ɟe nɪje ɟɐn
